SoghJobWife	Brock, Sebastian P., “Job and his Wife: A Preliminary Edition and Translation of the Dialogue Poem (Soghitha),” in: M. Kadavil and P.K. Koyickal (eds.), Life Giving Word in Interpretation and Celebration of the Church: Festschrift in Honour of Dr. Abraham Mar Julios (Kottayam, India: Malankara Seminary Publications, 2020), 159-177.
SoghMarSat	Brock, Sebastian P., “St Marina and Satan: A Syriac Dialogue Poem,” Collectanea Christiana Orientalia 5 (2008), 35-57.
SoghMaryGard	Brock, Sebastian P., “Mary and the Gardener: An East Syrian Dialogue Soghitha for the Resurrection,” Parole de l’Orient 11 (1983), 223-234.
SoghPeople	Brock, Sebastian, The People and the Peoples: Syriac Dialogue Poems from Late Antiquity (Journal of Jewish Studies, Supplement Series 3; Oxford: Journal of Jewish Studies, 2019).
SoghPishonJordan	Brock, Sebastian P., “A Syriac Dispute Poem: The River Pishon and the River Jordan,” Parole de l’Orient 23 (1998), 3-12.
SolBaṣ:BkBee	Budge, Ernest A. Wallis. The Book of the Bee: The Syriac Text Edited from the Manuscripts in London, Oxford, and Munich with an English Translation. Anecdota Oxoniensia, Semitic Series 1.2. Oxford: Clarendon, 1886.
Ps-Nonn:StoriesGregNaz	Nau, François, ed. and trans. “Recueil et explication de histoires mentionnées par saint Grégoire de Nazianze,” Revue de l’Orient chrétien III, 7 [27] (1929-1930), 415-421. (Piscataway, NJ: Gorgias Press, 2010.)
Ahikar	Conybeare, Frederick Cornwallis, et al. The Story of Aḥiḳar from the Aramaic, Syriac, Arabic, Armenian, Ethiopic, Old Turkish, Greek and Slavonic Versions. 2nd rev., Cambridge University Press, 1913.
LgndsSaints	Nau, François, ed. and trans. "Résumé de monographies syriaques: Barṣauma, Abraham de la Haute Montagne, Siméon de Kefar ʿAbdin, Yaret l’alexandrin, Jacques le reclus, Romanus, Talia, Asia, Pantaléon, Candida." Revue de l’Orient chrétien, vol. 18 [8] (1913): 270-276; 379-389, vol. 19 [9] (1914-15): 113-134: 278-289: 414-440; vol. 20 [10] (1917): 3-32. (Piscataway, NJ: Gorgias Press, 2010.)
Symm:ComSong	van den Eynde, C., La version syriaque du Commentaire de Grégoire de Nysse sur le Cantique des Cantiques (Bibliothèque du Muséon 10; Louvain: Bureaux du Muséon, 1939).
HistEuph	Nau, François, ed. and trans. "Hagiographie syriaque". Revue de l’Orient Chrétien II, 5 [15] (1910),  53-72, 173-197 (Piscataway, NJ: Gorgias Press, 2010.)
SyrLatCal	Nau, François, ed. and trans. "Deux notices relatives au Malabar,” Revue de l’Orient chrétien II, 7 [17] (1912), 74-99. (Piscataway, NJ: Gorgias Press, 2010.)
SyrHexapl	Baars, Willem. New Syro-Hexaplaric Texts: Edited, Commented upon and Compared with the Septuagint. E.J. Brill, 1968.
ThdrMops:FrgmCommEccles	Strothmann, Werner, ed. and trans. Das syrische Fragment des Ecclesiastes-Kommentars von Theodor von Mopsuestia: Syrischer Text mit vollständigem Wörterverzeichnis. Göttinger Orientforschungen, I. Reihe: Syriaca 28; Wiesbaden: Otto Harrassowitz, 1988.
ThdrMops:ComGen	Tonneau, R.M., “Théodore de Mopsueste. Interpretation (du livre) de la Genèse (Vat. Syr. 120, ff. I–V),” Le Muséon 66:1-2 (1953), 45-64.
ThdrMops:ComLord'sPraySacr	Mingana, Alphonse, ed. Commentary of Theodore of Mopsuestia on the Lord’s Prayer and on the Sacraments of Baptism and the Eucharist. Woodbrooke Studies: Christian Documents in Syriac, Arabic, and Garshūni, Edited and Translated with a Critical Apparatus 6. Cambridge: W. Heffer & Sons, 1933.
ThdrMops:ComNicCreed	Mingana, Alphonse, ed. Commentary of Theodore of Mopsuestia on the Nicene Creed. Woodbrooke Studies: Christian Documents in Syriac, Arabic, and Garshūni, Edited and Translated with a Critical Apparatus 5. Cambridge: W. Heffer & Sons, 1932.
ThdrMops:CommPsalms	van Rompay, Lucas. Théodore de Mopsueste. Fragments Syriaques Du Commentaire Des Psaumes (Psaume 118 et Psaumes 138-148). Peeters, 1982.
ThdrMops:FrgmsGen	Sachau, Eduard, ed. and trans. Theodori Mopsuesteni fragmenta syriaca e codicibus Musei Britannici Nitriacis edidit atque in latinum sermonem vertit. Leipzig: W. Engelmann, 1869.
ThdrMops:FrgmsProph	Sachau, Eduard, ed. and trans. Theodori Mopsuesteni fragmenta syriaca e codicibus Musei Britannici Nitriacis edidit atque in latinum sermonem vertit. Leipzig: W. Engelmann, 1869.
ThdrMops:FrgsBkIncar	Sachau, Eduard, ed. and trans. Theodori Mopsuesteni fragmenta syriaca e codicibus Musei Britannici Nitriacis edidit atque in latinum sermonem vertit. Leipzig: W. Engelmann, 1869.
ThdrMops:MorningHymns	Sachau, Eduard, ed. and trans. Theodori Mopsuesteni fragmenta syriaca e codicibus Musei Britannici Nitriacis edidit atque in latinum sermonem vertit. Leipzig: W. Engelmann, 1869.
PraiseThdrMop	Sachau, Eduard, ed. and trans. Theodori Mopsuesteni fragmenta syriaca e codicibus Musei Britannici Nitriacis edidit atque in latinum sermonem vertit. Leipzig: W. Engelmann, 1869.
ThdrMops:SyrFrgs	Sachau, Eduard, ed. Theodori Mopsuesteni fragmenta syriaca e codicibus Musei Britannici Nitriacis edidit atque in latinum sermonem vertit. Leipzig: W. Engelmann, 1869.
Theano:Advice	Sachau, Eduard, ed. Inedita Syriaca: Eine Sammlung syrischer Übersetzungen von Schriften griechischer Profanliteratur, mit einem Anhang, aus den Handschriften des Brittischen Museums herausgegeben. Wien: K.K. Hof- und Staatsdruckerei, 1870.
ThdsAl:CanLetter	van Roey, Albert, and Allen, P., ed. and trans. Monophysite Texts of the Sixth Century. Orientalia Lovaniensia Analecta 56; Leuven: Peeters, 1994.
ThdsAl:EpArmen	van Roey, Albert, and Allen, P., ed. and trans. Monophysite Texts of the Sixth Century. Orientalia Lovaniensia Analecta 56; Leuven: Peeters, 1994.
ThdsAl:TheolDisc	van Roey, Albert, and Allen, P., ed. and trans. Monophysite Texts of the Sixth Century. Orientalia Lovaniensia Analecta 56; Leuven: Peeters, 1994.
TheodAnt:SymbSent	Zotenberg, H., “Les sentences symboliques de Théodose, patriarche d’Antioche: texte syriaque,” Journal asiatique VII, 8 (1876), 425-476.
TheodMonk:Refut	van Roey, Albert, and Allen, P., ed. and trans. Monophysite Texts of the Sixth Century. Orientalia Lovaniensia Analecta 56; Leuven: Peeters, 1994.
TheodAnt:ExplHieroth	Marsh, F.S., The Book which is Called the Book of the Holy Hierotheos, with Extracts from the Prolegomena and Commentary of Theodosios of Antioch and from the “Book of Excerpts” and Other Works of Gregory Bar-Hebræus (Text and Translation Society 7; London: Williams and Norgate, 1927).
Theop:HistDioscAl	Nau, François, “Histoire de Dioscore, patriarche d’Alexandrie, écrite par son disciple Théopiste,” Journal asiatique X, 1 (1903), 5-108, 241-310.
ThomEd:BkExpl	Possekel, U., and Coakley, J.F., Thomas of Edessa’s Explanations of the Nativity and Epiphany (Oxford Early Christian Texts; Oxford: Oxford University Press, 2021).
ThomMonk:Ep	Kessel, G., “The ‘Letter’ of Thomas the Monk: An Edition and Study of the Syriac Text and Its Author,” Journal of Eastern Christian Studies 61:1-2 (2009), 43-100.
ThomasM:PrefLuqClaimsPope	Thomas, Mahila. Book of Refutations against the Claims of the Pope. Thrichur, India: Mar Narsai Press, 1957.
Tim1:Ep1-2	Heimgartner, Martin, (ed.), "Die Briefe 1 und 2 des Ostsyrischen Patriarchen Timotheos I". CSCO 702-703, Syr. 271-272. Leuven: Peeters, 2022.
Tim1:Ep3-29	Heimgartner, Martin (ed.), "Die Briefe 3-29 des Ostsyrischen Patriarchen Timotheos I". CSCO 700-701, Syr. 269-270. Leuven: Peeters, 2021.
Tim1:Ep30-39	Heimgartner, Martin (ed.), "Die Briefe 30-39 des ostsyrischen Patriarchen Timotheos I". CSCO 661-662, Syr. 256-257. Leuven: Peeters, 2016.
Tim1:Ep40-41	Heimgartner, Martin, ed. and trans. Die Briefe 40 und 41 des ostsyrischen Patriarchen Timotheos I. CSCO 673, Syr. 261. Leuven: Peeters, 2019.
Tim1:EpitDisp	“Une apologie syriaque attribuée à Élie de Nisibe,” Le Muséon 59 (1946), 381-397.
Tim1:TwoSynods	Chabot, Jean Baptiste. Synodicon orientale ou recueil de synodes nestoriens. Paris: Imprimerie Nationale, 1902.
TimAel:OrdBapt	Brock, “A New Syriac Baptismal Ordo Attributed to Timothy of Alexandria,” Le Muséon 83 (1970), 367-431.
TitBost:LuqMani	Roman, Agathe, et al. Titi Bostrensis Contra Manichaeos Libri IV Graece et Syriace. Brepols, 2013.
ThomEd:Nativ	Carr, Simon Joseph, ed. Thomae Edesseni Tractatus de Nativitate Domini Nostri Christi. Roma: Typis R. Academiae Lynceorum, 1898.
Išod:HistMonastFound	Bedjan, Paulus, ed. Liber superiorum, seu Historia Monastica, auctore Thoma, Episcopo Margensi. Liber Fundatorum Monasteriorum in regno Persarum et Arabum. Homiliae Mar-Narsetis in Joseph. Documenta Patrum de quibusdam verae fidei dogmatibus. Paris / Leipzig: Otto Harrassowitz, 1901.
ThomMar:HistMonast	Bedjan, Paulus, ed. Liber superiorum, seu Historia Monastica, auctore Thoma, Episcopo Margensi. Liber Fundatorum Monasteriorum in regno Persarum et Arabum. Homiliae Mar-Narsetis in Joseph. Documenta Patrum de quibusdam verae fidei dogmatibus. Paris / Leipzig: Otto Harrassowitz, 1901.
TractHeres	Rahmani, Ignatius Ephraem, ed. Studia Syriaca, seu collectio documentorum hactenus ineditorum ex codicibus Syriacis. Fasc. IV: Documenta De Antiquis Haeresibus. Monte Libano: Typis Patriarchalibus in Seminario Scharfensi, 1909.
TreatAlch	Berthelot, M.P.E., and Duval, R., La chimie au moyen âge. Tome 2: L’alchimie syriaque (Histoire des sciences; Paris: Imprimerie nationale, 1893).
RepAlexan	———. “A Report from a Supporter of Severos on Trouble in Alexandria,” in: D. Atanassova and T. Chronz (eds.), ΣΥΝΑΞΙΣ ΚΑΘΟΛΙΚΗ. Beiträge zu Gottesdienst und Geschichte der fünf altkirchlichen Patriarchate für Heinzgerd Brakmann zum 70. Geburtstag. 2 vols. (Orientalia ‒ Patristica ‒ Oecumenica 6.1-2; Wien: LIT, 2014), vol. 1, 47-64.
TurgMyron	Bcheiry, I., “An Anonymous Short Discourse On the Myron from the Ninth or Tenth Century (Trinity College Dublin Ms. 1511/2 folios 13r–14v),” The Syriac Annals of the Romanian Academy 1 (2020-2021), 79-94.
UnionJacJul797	Draguet, René, "Le pacte d’union de 797 entre les jacobites et les julianistes du patriarcat d’Antioche,” Le Muséon 54 (1941), 91-106.
VitaBarKepha	Reller, Jobst, ed. and trans. Mose bar Kepha und seine Paulinenauslegung, nebst Edition und Übersetzung des Kommentars zum Römerbrief. Göttinger Orientforschungen, I. Reihe: Syriaca 35; Wiesbaden: Otto Harrassowitz, 1994.
VitaEph	Amar, Joseph Phillip. The Syriac Vita Tradition of Ephrem the Syrian. Peeters, 2011.
VitaSecundi	Sachau, Eduard, ed. Inedita Syriaca: Eine Sammlung syrischer Übersetzungen von Schriften griechischer Profanliteratur, mit einem Anhang, aus den Handschriften des Brittischen Museums herausgegeben. Wien: K.K. Hof- und Staatsdruckerei, 1870.
TravPeter	Nau, François, ed. and trans. "Fragment syriaque des "voyages" de Saint Pierre," Revue de l’Orient chrétien II, 4:2 [14] (1909), 131-134
WSCanAscet	Vööbus, Arthur, Syriac and Arabic Documents Regarding Legislation Relative to Syrian Asceticism (Papers of the Estonian Theological Society in Exile 11; Stockholm: Estonian Theological Society in Exile, 1960).
WSLifeBarShabba	Brock, Sebastian P., “A West Syriac Life of Mar Shabbay (Bar Shabba), Bishop of Merv,” in: D.F. Bumazhnov, E. Grypeou, T.B. Sailors and A. Toepel (eds.), Bibel, Byzanz und Christlicher Orient: Festschrift für Stephen Gerö zum 65. Geburtstag (Orientalia Lovaniensia Analecta 187; Leuven: Peeters, 2011), 259-279.
WrightW:ColAncSyrDoc	Cureton, William, ed. Ancient Syriac Documents Relative to the Earliest Establishment of Christianity in Edessa and the Neighbouring Countries, from the Year after Our Lord’s Ascension to the Beginning of the Fourth Century. London / Edinburgh: Williams and Norgate, 1864.
EpAccents	Jacob, George Phillips, ed. A Letter by Mār Jacob, Bishop of Edessa, on Syriac Orthography; Also a Tract by the Same Author, and a Discourse by Gregory Bar Hebræus on Syriac Accents. Now Edited, in the Original Syriac, from Mss. in the British Museum, with an English Translation and Notes. London: Williams and Norgate, 1869.
MadMagi	Rücker, Adolf. "Zwei nestorianische Hymnen über die Magier." Oriens Christianus 10-11 (1923): 33-55.
MemJosConclusion	Bedjan, Paulus, ed. Histoire complete de Joseph; poeme en douze livres. Nouvelle ed., revue, corrigee, enrichie de variantes et d’un discours sur la translation du corps de Joseph par un auteur anonyme qui a abrege celui de Banni. Paris / Leipzig: Otto Harrassowitz, 1891.
MemJosPref	Bedjan, Paulus, ed. Histoire complete de Joseph; poeme en douze livres. Nouvelle ed., revue, corrigee, enrichie de variantes et d’un discours sur la translation du corps de Joseph par un auteur anonyme qui a abrege celui de Banni. Paris / Leipzig: Otto Harrassowitz, 1891.
AbdalBarSim:ColPrayResurr	حساية القيامة بالسريانية.
Ps-Eph:AcrosAdmonEph	Ebied, R.Y. and Wickham, L.R., “A Collection of Acrostic Admonitions in Syriac Attributed to St. Ephrem the Syrian,” The Harp 29 (2014), 41-53.
Aesop:Fables	Altunkaynak, Hanna, "ܟܬܒܐ ܕܡܬܠ̈ܐ ܕܝܘܣܝܦܘܣ". Sweden: Hanna Altunkaynak, 2018.
AltunH:AesopFablesIntro	Altunkaynak, Hanna, "ܟܬܒܐ ܕܡܬܠ̈ܐ ܕܝܘܣܝܦܘܣ". Sweden: Hanna Altunkaynak, 2018.
AnaphJames1	Heiming, Odilo, "Anaphora Syriaca Sancti Iacobi Fratris Domini", Anaphorae Syriacae 2.2. Rome, Pontificium Institutum Orientalium Studiorum, 1953. 104-179.
AnaphMark	Varghese, Baby, "West Syrian Anaphoras. ܛܟ̈ܣܐ ܕܐܢܢܦܘܪ̈ܐܣ ܠܦܘܬ ܥܝܕܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ ܕܐܢܛܝܘܟܝܐ". Awsār Slāwōtō 4 (Kottayam: SEERI, 2017), 544-559.
AnaphMkanashto	ܛܟܣܐ ܕܐܢܢܦܘܪܐ. Kottayam: SEERI, 2010.
AnaphPeter	Sauget, Joseph-Marie, "Anaphora Syriaca Sancti Petri Apostoli Tertia", Anaphorae Syriacae 2.3. Rome, Pontificium Institutum Orientalium Studiorum, 1973, 273-328.
AristEpAlex	de Lagarde, Paul A. Analecta syriaca. Leipzig: B.G. Teubner, 1858. (Piscataway, NJ: Gorgias Press, 2010.)
AydinEl:LifeMorGabrIntro	Aydin, Eliyo, ed. "ܬܫܥܝܬܐ ܕܩܕܝܫܐ ܡܪܝ ܓܒܪܐܝܠ". Bar Hebraeus Verlag, 2021.
BGazo1986	Konat, Abraham, ed. "ܒܝܬ ܓܙܐ ܕܙܡܝܪ̈ܬܐ ܥܕܬܢܝ̈ܬܐ", Pampakuda, India: Mar Julius Press, 1986.
BGazo1992	Çiçek, Julius Yeshu, ed. "Bethgazo: Die Gesamte Melodien der Syrisch-Orthodoxen Kirche von Antiochen. ܒܝܬ ܓܙܐ ܪܒܐ ܕܩܝ̈ܢܬܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ", Holland: Bar Hebraeus Verlag, 1992.
BGazo2015	ܒܝܬ ܓܙܐ ܕܢܥܡ̈ܬܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ ܬܪܝܨܬ ܫܘܒܚܐ ܕܐܢܛܝܘܟܝܐ, Holland: Bar Ebroyo Kloster, 2015.
BGazoSharfeh	ܟܬܒܐ ܕܒܝܬ ܓܙܐ ܠܦܘܬ ܥܝܕܐ ܕܡܕܪܫܬܐ ܩܠܝܩܪܝܩܝܬܐ ܕܣܘܪ̈ܝܝܐ ܕܡܕܬܕܠܠܐ ܫܪܦܗ, Sharfeh: Patriarchal Press, 1964.
BarEbr:ComKings	Sauma, Assad, "Gregory Bar-Hebraeus's Commentary on the Book of Kings from Hist Storehouse of Mysteries: A Critical Edition with an English Translation, Introduction & Notes". Studia Semantica Upsalienia 20. Uppsala: Uppsala Universitet, 2003.
BarEbr:IntroGram	Saliba, Theophilus George, ed. "ܡܥܠܬܐ". Mount Lebanon: 2022.
BarKepha:Anaph	Varghese, Baby, "West Syrian Anaphoras. ܛܟ̈ܣܐ ܕܐܢܢܦܘܪ̈ܐܣ ܠܦܘܬ ܥܝܕܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ ܕܐܢܛܝܘܟܝܐ". Awsār Slāwōtō 4 (Kottayam: SEERI, 2017), 528-543.
BarKepha:BkSerm	Akçay, Nahir, ed. The Book of Sermons by Mor Severus Moses Bar Kipho (Diman: [s.n.], 2015
BarKepha:BkSerm2	Akçay, Nahir, ed. "Mor Severus Moses Bar Kipho The Book of Sermons Second edition - Corrected and expanded". Istanbul: Nahir Akçay, 2023.
BarṢal:ComPaul	Akçay, Nahir, ed. The Commentary on the Acts of the Apostles, the Pauline Epistles, the Catholic Epistles, and the Apocalypse by Dionysius Jacob Bar Salibi, Metropolitan of Amid († 1171). Damascus: Department of Syriac Studies, Syriac Orthodox Patriarchate, 2020.
BarŠakko:DialQ22-24	Armalet, Isaac, ed. Lettres de Josué, fils de David, surnommé Bar-Kilo, de Sévère Jacques de Bartelli, surnommé Bar-Chacaco, et de David de Beit-Rabban. (Piscataway, NJ: Gorgias Press, 2012)
BarTomaP:Poetry	Petros bar Toma, "ܓܥܬܐ. ܗܪ̈ܘܡܐ ܕܪܘܚܐ ܡܘܫܚ̈ܬܐ". Damascus: Syriac Orthodox Patriarchate of Antioch, 2019.
BarWahbun:Ep	Dolabani, Yuḥanon, "ܬܐܘܛܪܘܣ ܕܒܪ ܘܗܒܘܢ". Mardin: 1936.
BarsoumIA:ChrDoct	Dolabani, Yuhanon, trans., Barsoum, Ignatius Aphrem, "ܩܦܝܣܐ ܕܝܘܠܦܢܐ ܡܫܝܚܝܐ", Qamishli: 1967.
BarsoumIA:CollMem	ܢܘܪ̈ܒܐ. ܡܟܢܫܬܐ ܕܡܐܡܪ̈ܐ ܬܠܝܬܝ ܛܘ̈ܒܐ ܡܪܝ ܐܝܓܢܐܛܝܘܣ ܐܦܪܝܡ ܩܕܡܝܐ. Mor Efrem Monastery, Holland: Bar Hebraeus Verlag, 1989.
BarsoumIA:DayPrayIntro	ܟܬܒܐ ܕܨܠ̈ܘܬܐ ܕܫܒܬܐ ܫܚܝܡܬܐ ܕܥܕܬܐ ܩܕܝܫܬܐ ܣܘܪܝܝܬܐ ܬܪܝܨܬ ܫܘܒܚܐ, Mardin: Monastery of Dayr al-Zafaran, 1913.
BarsoumIA:HistSyrLit	Dolabani, Yuḥanon, ed., Barsoum, Ignatius Aphrem I, "ܟܬܒܐ ܕܒܪ̈ܘܠܐ ܒܕܝܪ̈ܐ ܕܥܠ ܡܪܕܘܬ ܝܘܠ̈ܦܢܐ ܣܘܪ̈ܝܝܐ ܗܕܝܪ̈ܐ", Qamishli, Syria: 1967.
BarsoumIA:HistTurAbd	Çiçek, Julius Yeshu, ed., Barsoum, Ignatius Aphram, "ܡܟܬܒܢܘܬܐ ܕܥܠ ܐܬܪܐ ܕܛܘܪ ܥܒܕܝܢ". Holland: Monastery of St. Ephrem the Syrian Publications, 1985.
Basil:Anaph	Varghese, Baby, "West Syrian Anaphoras. ܛܟ̈ܣܐ ܕܐܢܢܦܘܪ̈ܐܣ ܠܦܘܬ ܥܝܕܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ ܕܐܢܛܝܘܟܝܐ". Awsār Slāwōtō 4 (Kottayam: SEERI, 2017), 370-397.
BasutY:OnTrinUnity	Basut, Yuhanon, "ܬܐܘܪܝܐ ܕܥܠ ܝܘܠܦܢ ܪܘܚܐ ܩܕܝܫܐ. ܡܢܬܐ ܩܕܡܝܐ. ܥܠ ܬܠܝܬܝܘܬܐ ܘܠܚܘܕܝܘܬܐ". Oldenzaal, Holland: Hanna Basut, 2015.
BasutY:ProphJesus	Basut, Yuhanon, "ܬܐܘܪܝܐ ܕܥܠ ܝܘܠܦܢ ܪܘܚܐ ܩܕܝܫܐ. ܡܢܬܐ ܬܪܝܢܝܬܐ. ܢܒܝܘ̈ܬܐ ܕܥܠ ܡܕܒܪܢܘܬܐ ܬܗܝܪܬܐ ܘܦܪܘܩܝܬܐ ܕܡܪܝܐ ܡܫܝܚܐ". Oldenzaal, Holland: Hanna Basut, 2015.
BasutY:QuestBible	Basut, Yuhanon, "ܬܐܘܪܝܐ ܕܝܘܠܦܢ ܪܘܚܐ ܩܕܝܫܐ. ܡܢܬܐ ܬܠܝܬܝܬܐ. ܫܘ̈ܐܠܐ ܕܥܠ ܟܬܒܐ ܩܕܝܫܐ ܕܝܬܝܩܝ ܥܬܝܩܬܐ ܘܚܕܬܐ". Oldenzaal, Holland: Hanna Basut, 2015.
